transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,ingest_date
1264,1141,935,2024-09-02,3,441.4,0.0,2026-01-26 17:43:19.366996
39,627,216,2024-08-04,5,463.18,0.0,2026-01-26 17:43:19.366996
1278,679,781,2024-03-20,8,493.55,0.0,2026-01-26 17:43:19.366996
1281,400,21,2025-08-10,2,362.8,0.0,2026-01-26 17:43:19.366996
1287,503,1119,2024-03-28,2,90.61,0.0,2026-01-26 17:43:19.366996
1308,1157,320,2026-01-08,5,318.62,0.0,2026-01-26 17:43:19.366996
1316,1134,680,2024-04-08,2,435.17,0.0,2026-01-26 17:43:19.366996
1328,543,964,2024-08-21,8,373.68,0.0,2026-01-26 17:43:19.366996
1332,433,66,2024-06-12,3,441.83,0.0,2026-01-26 17:43:19.366996
1337,855,1151,2025-06-30,6,205.57,40.65,2026-01-26 17:43:19.366996
1339,70,1107,2024-02-25,10,20.0,0.0,2026-01-26 17:43:19.366996
1342,782,1122,2024-07-24,3,399.81,49.41,2026-01-26 17:43:19.366996
1344,1087,1160,2024-05-20,7,267.35,0.0,2026-01-26 17:43:19.366996
1355,880,1162,2025-12-12,8,331.91,49.74,2026-01-26 17:43:19.366996
1359,542,960,2024-10-15,8,99.21,0.0,2026-01-26 17:43:19.366996
1360,1005,1074,2024-11-28,2,439.68,0.0,2026-01-26 17:43:19.366996
1364,1123,730,2025-01-02,1,20.0,2.46,2026-01-26 17:43:19.366996
1365,1159,944,2025-08-14,4,487.63,0.0,2026-01-26 17:43:19.366996
1368,479,19,2024-12-31,8,6.61,43.03,2026-01-26 17:43:19.366996
1374,973,336,2024-11-22,6,98.72,0.0,2026-01-26 17:43:19.366996
1378,753,247,2024-03-12,9,317.6,0.0,2026-01-26 17:43:19.366996
1380,307,1101,2024-06-17,8,461.43,0.0,2026-01-26 17:43:19.366996
1386,962,1103,2024-11-15,9,30.0,0.0,2026-01-26 17:43:19.366996
1391,1151,541,2024-05-05,3,239.07,0.0,2026-01-26 17:43:19.366996
1394,1184,782,2025-03-08,3,265.91,37.8,2026-01-26 17:43:19.366996
1395,1183,1142,2024-05-27,7,406.89,0.0,2026-01-26 17:43:19.366996
1396,782,587,2025-01-18,6,51.92,0.0,2026-01-26 17:43:19.366996
1405,222,143,2024-10-09,9,220.2,0.0,2026-01-26 17:43:19.366996
1408,1133,74,2025-04-10,3,53.83,0.0,2026-01-26 17:43:19.366996
1414,1126,529,2025-07-11,10,384.75,0.0,2026-01-26 17:43:19.366996
1417,979,80,2024-04-07,8,180.84,0.0,2026-01-26 17:43:19.366996
1418,472,717,2025-11-08,9,173.18,28.58,2026-01-26 17:43:19.366996
1419,320,827,2024-12-12,6,101.31,0.0,2026-01-26 17:43:19.366996
1422,1134,603,2025-11-11,2,372.45,0.0,2026-01-26 17:43:19.366996
1426,365,411,2025-02-15,3,138.31,0.0,2026-01-26 17:43:19.366996
1428,362,1185,2025-03-29,8,237.45,0.0,2026-01-26 17:43:19.366996
1432,833,734,2025-06-28,4,393.75,13.94,2026-01-26 17:43:19.366996
1441,1170,443,2024-02-12,10,20.0,15.49,2026-01-26 17:43:19.366996
1442,734,499,2025-05-21,10,339.08,21.32,2026-01-26 17:43:19.366996
1446,1193,702,2024-02-13,4,479.54,0.0,2026-01-26 17:43:19.366996
1447,1048,394,2025-12-22,1,28.31,0.0,2026-01-26 17:43:19.366996
1449,471,1181,2025-01-01,8,379.7,0.0,2026-01-26 17:43:19.366996
1452,1182,970,2024-11-22,3,57.91,0.0,2026-01-26 17:43:19.366996
1453,1127,487,2024-10-20,2,487.02,0.0,2026-01-26 17:43:19.366996
1455,367,830,2024-10-31,8,472.42,2.01,2026-01-26 17:43:19.366996
1458,771,261,2025-07-11,2,192.58,0.0,2026-01-26 17:43:19.366996
1459,473,1120,2024-07-03,5,329.91,0.0,2026-01-26 17:43:19.366996
1461,399,770,2025-04-11,1,300.57,0.0,2026-01-26 17:43:19.366996
1467,542,758,2025-11-22,9,146.88,0.0,2026-01-26 17:43:19.366996
1470,918,761,2026-01-03,3,432.9,0.0,2026-01-26 17:43:19.366996
1480,849,1018,2024-06-11,7,259.02,0.0,2026-01-26 17:43:19.366996
1481,729,627,2024-01-31,1,220.67,0.0,2026-01-26 17:43:19.366996
1487,205,860,2024-06-06,6,229.835,4.05,2026-01-26 17:43:19.366996
1498,937,136,2025-12-02,7,349.43,0.0,2026-01-26 17:43:19.366996
1500,592,1007,2024-12-05,2,142.63,0.0,2026-01-26 17:43:19.366996
1502,1177,194,2025-12-15,10,341.57,0.0,2026-01-26 17:43:19.366996
1504,85,1118,2024-08-25,4,20.0,0.0,2026-01-26 17:43:19.366996
1505,804,724,2025-01-27,6,247.07,0.0,2026-01-26 17:43:19.366996
1506,329,1001,2024-03-21,3,423.32,0.0,2026-01-26 17:43:19.366996
1511,1109,783,2025-12-23,6,160.46,0.0,2026-01-26 17:43:19.366996
1512,1069,863,2025-03-31,8,257.14,0.0,2026-01-26 17:43:19.366996
1515,1178,790,2025-07-15,3,229.835,0.0,2026-01-26 17:43:19.366996
1516,1118,290,2025-09-18,4,128.86,17.04,2026-01-26 17:43:19.366996
1518,1172,153,2024-03-06,1,468.0,0.0,2026-01-26 17:43:19.366996
1523,1021,1078,2025-02-19,6,490.98,37.02,2026-01-26 17:43:19.366996
1531,726,724,2024-06-07,6,20.0,0.0,2026-01-26 17:43:19.366996
1534,1184,271,2025-07-27,1,332.4,2.56,2026-01-26 17:43:19.366996
1539,737,879,2025-07-12,3,466.13,0.0,2026-01-26 17:43:19.366996
1543,349,547,2024-12-06,5,235.1,0.0,2026-01-26 17:43:19.366996
1544,673,416,2024-03-03,3,343.61,37.98,2026-01-26 17:43:19.366996
1545,472,854,2025-02-13,8,461.22,0.0,2026-01-26 17:43:19.366996
1549,822,195,2024-09-23,10,68.55,0.0,2026-01-26 17:43:19.366996
1551,744,284,2024-10-08,3,20.0,38.15,2026-01-26 17:43:19.366996
1553,23,570,2025-03-25,10,90.23,0.0,2026-01-26 17:43:19.366996
1556,1106,287,2025-11-10,8,251.65,0.0,2026-01-26 17:43:19.366996
1559,405,867,2025-07-04,7,30.76,0.0,2026-01-26 17:43:19.366996
1561,35,1104,2024-07-13,3,120.1,31.0,2026-01-26 17:43:19.366996
1564,501,195,2024-06-25,5,12.63,0.0,2026-01-26 17:43:19.366996
1566,566,734,2024-06-05,9,151.38,0.0,2026-01-26 17:43:19.366996
1571,875,523,2025-05-29,8,361.96,0.0,2026-01-26 17:43:19.366996
1577,634,715,2024-09-13,4,315.99,0.0,2026-01-26 17:43:19.366996
1581,972,1128,2025-09-29,6,91.24,0.0,2026-01-26 17:43:19.366996
1584,1144,336,2024-03-06,10,197.05,33.47,2026-01-26 17:43:19.366996
1586,1176,952,2025-08-17,10,385.48,26.31,2026-01-26 17:43:19.366996
1591,673,1111,2025-08-12,3,335.83,0.0,2026-01-26 17:43:19.366996
1595,1131,61,2025-09-23,5,331.39,0.0,2026-01-26 17:43:19.366996
1597,767,844,2025-08-28,3,163.99,0.0,2026-01-26 17:43:19.366996
1599,1127,995,2025-07-15,5,360.46,0.0,2026-01-26 17:43:19.366996
1601,1151,701,2025-06-01,1,262.01,0.0,2026-01-26 17:43:19.366996
1603,257,703,2024-02-12,2,343.18,45.31,2026-01-26 17:43:19.366996
1609,1168,285,2024-04-17,8,374.14,0.0,2026-01-26 17:43:19.366996
1610,727,1187,2025-11-21,1,357.7,0.0,2026-01-26 17:43:19.366996
1611,471,1137,2024-03-10,10,404.24,0.0,2026-01-26 17:43:19.366996
1612,1186,433,2024-03-04,7,84.27,0.0,2026-01-26 17:43:19.366996
1619,890,1163,2024-12-12,3,283.81,0.0,2026-01-26 17:43:19.366996
1621,1107,1039,2024-10-16,7,406.8,19.94,2026-01-26 17:43:19.366996
1622,567,1172,2025-03-27,8,480.45,23.6,2026-01-26 17:43:19.366996
1624,837,1147,2024-10-09,7,146.9,0.0,2026-01-26 17:43:19.366996
1627,568,1092,2024-12-09,4,113.22,0.0,2026-01-26 17:43:19.366996
1631,199,937,2025-11-14,3,102.29,0.81,2026-01-26 17:43:19.366996
1637,1130,1184,2024-11-11,5,345.1,0.0,2026-01-26 17:43:19.366996
1649,1037,761,2025-12-12,1,471.77,0.0,2026-01-26 17:43:19.366996
1652,250,1179,2025-11-02,8,219.67,0.0,2026-01-26 17:43:19.366996
1653,649,860,2024-09-10,4,407.69,0.0,2026-01-26 17:43:19.366996
1657,581,1170,2025-10-20,4,304.91,0.0,2026-01-26 17:43:19.366996
1659,196,176,2025-06-20,4,282.23,25.25,2026-01-26 17:43:19.366996
1660,817,493,2025-10-03,3,200.81,0.0,2026-01-26 17:43:19.366996
1663,321,601,2024-11-11,7,405.94,28.44,2026-01-26 17:43:19.366996
1676,850,21,2026-01-15,3,259.54,0.0,2026-01-26 17:43:19.366996
1680,734,1123,2024-08-11,6,327.92,0.0,2026-01-26 17:43:19.366996
1681,1119,507,2024-12-03,2,182.2,0.0,2026-01-26 17:43:19.366996
1693,796,1163,2024-04-16,4,107.29,37.79,2026-01-26 17:43:19.366996
1697,571,475,2025-09-24,6,422.73,0.0,2026-01-26 17:43:19.366996
1699,1096,159,2024-11-26,2,411.8,0.0,2026-01-26 17:43:19.366996
1705,1053,1120,2025-11-20,8,27.09,0.0,2026-01-26 17:43:19.366996
1709,601,828,2024-12-07,3,337.94,0.0,2026-01-26 17:43:19.366996
1710,771,958,2025-06-19,2,254.87,24.46,2026-01-26 17:43:19.366996
1725,10,627,2024-11-29,7,387.45,0.0,2026-01-26 17:43:19.366996
1727,799,1154,2025-12-27,3,358.1,0.0,2026-01-26 17:43:19.366996
147,658,1180,2025-10-25,10,447.79,0.0,2026-01-26 17:43:19.366996
1730,1119,1126,2025-10-14,2,372.66,0.0,2026-01-26 17:43:19.366996
1733,847,1123,2024-06-29,3,20.0,0.0,2026-01-26 17:43:19.366996
1736,982,985,2024-09-05,1,6.21,3.66,2026-01-26 17:43:19.366996
1737,39,937,2025-05-07,4,401.87,0.0,2026-01-26 17:43:19.366996
1745,1020,458,2025-02-17,6,229.835,0.0,2026-01-26 17:43:19.366996
1746,1054,1125,2024-08-06,2,207.54,0.0,2026-01-26 17:43:19.366996
1751,855,1058,2024-07-16,1,53.75,0.0,2026-01-26 17:43:19.366996
1753,543,529,2024-02-21,9,356.4,30.81,2026-01-26 17:43:19.366996
1766,360,717,2025-07-11,1,185.63,0.0,2026-01-26 17:43:19.366996
1768,570,1161,2024-06-06,8,135.62,0.0,2026-01-26 17:43:19.366996
1769,962,451,2025-10-27,4,31.43,0.0,2026-01-26 17:43:19.366996
1774,590,1001,2024-06-24,6,160.54,37.2,2026-01-26 17:43:19.366996
1779,214,725,2024-09-14,3,257.91,0.0,2026-01-26 17:43:19.366996
1781,1121,702,2024-08-18,8,489.28,0.0,2026-01-26 17:43:19.366996
1783,969,1107,2025-02-14,3,92.15,0.0,2026-01-26 17:43:19.366996
1784,659,1140,2025-08-19,5,408.56,0.0,2026-01-26 17:43:19.366996
1791,119,1152,2024-08-27,3,355.9,0.0,2026-01-26 17:43:19.366996
69,825,1118,2024-06-05,4,260.66,0.0,2026-01-26 17:43:19.366996
1802,73,721,2024-12-26,6,421.57,0.0,2026-01-26 17:43:19.366996
1805,474,497,2024-11-28,3,247.17,45.79,2026-01-26 17:43:19.366996
1806,691,1151,2024-04-04,6,229.835,0.0,2026-01-26 17:43:19.366996
1808,867,1142,2025-03-13,2,446.59,0.0,2026-01-26 17:43:19.366996
1810,535,1194,2025-02-02,1,229.835,0.0,2026-01-26 17:43:19.366996
1820,1153,1102,2025-09-07,6,127.38,0.0,2026-01-26 17:43:19.366996
1830,878,1165,2025-01-29,1,20.0,34.79,2026-01-26 17:43:19.366996
1832,862,913,2024-08-27,10,400.85,0.0,2026-01-26 17:43:19.366996
69,676,790,2024-10-30,10,174.27,38.23,2026-01-26 17:43:19.366996
1835,1129,121,2025-07-03,8,345.13,5.01,2026-01-26 17:43:19.366996
1836,1156,697,2025-06-06,6,21.22,31.91,2026-01-26 17:43:19.366996
1837,83,310,2025-08-21,9,364.06,0.0,2026-01-26 17:43:19.366996
1838,1136,423,2025-11-14,7,111.05,0.0,2026-01-26 17:43:19.366996
1839,321,494,2024-08-05,7,192.3,27.7,2026-01-26 17:43:19.366996
1841,221,1143,2025-04-01,7,229.835,0.0,2026-01-26 17:43:19.366996
1842,227,11,2025-03-17,4,229.64,45.7,2026-01-26 17:43:19.366996
1846,1101,1043,2025-10-30,4,198.42,40.39,2026-01-26 17:43:19.366996
1851,21,1091,2025-11-22,5,158.15,0.0,2026-01-26 17:43:19.366996
1852,302,366,2025-08-31,6,486.57,0.0,2026-01-26 17:43:19.366996
1863,194,13,2025-05-17,1,162.72,0.0,2026-01-26 17:43:19.366996
1864,887,1143,2024-12-29,5,299.26,0.0,2026-01-26 17:43:19.366996
1865,1181,966,2024-07-30,5,253.51,19.53,2026-01-26 17:43:19.366996
1868,151,613,2025-06-25,3,256.1,0.0,2026-01-26 17:43:19.366996
1869,542,593,2024-08-12,10,92.79,36.65,2026-01-26 17:43:19.366996
1873,1101,170,2025-04-30,1,59.25,0.0,2026-01-26 17:43:19.366996
1876,92,715,2025-11-01,2,229.93,0.0,2026-01-26 17:43:19.366996
1877,95,35,2025-11-30,1,229.835,0.0,2026-01-26 17:43:19.366996
1881,1106,453,2025-07-04,3,394.97,0.0,2026-01-26 17:43:19.366996
1886,628,778,2025-02-13,1,454.36,0.0,2026-01-26 17:43:19.366996
1889,192,703,2025-02-11,4,335.61,37.46,2026-01-26 17:43:19.366996
1900,1171,883,2024-03-22,8,355.54,25.89,2026-01-26 17:43:19.366996
1901,1114,560,2025-05-22,9,107.7,0.0,2026-01-26 17:43:19.366996
1910,390,209,2024-04-29,3,466.78,0.0,2026-01-26 17:43:19.366996
1912,758,778,2025-05-01,9,474.68,0.0,2026-01-26 17:43:19.366996
1914,621,250,2025-07-07,5,244.84,0.0,2026-01-26 17:43:19.366996
1915,502,1007,2026-01-02,10,204.69,0.0,2026-01-26 17:43:19.366996
1916,233,383,2024-07-09,10,167.85,0.0,2026-01-26 17:43:19.366996
1917,416,447,2025-08-12,6,331.77,19.93,2026-01-26 17:43:19.366996
1930,264,523,2025-03-19,2,353.03,0.0,2026-01-26 17:43:19.366996
1932,862,1180,2024-12-02,6,171.93,0.0,2026-01-26 17:43:19.366996
1936,1025,1146,2024-08-14,7,490.42,19.5,2026-01-26 17:43:19.366996
1937,338,1194,2025-07-14,1,313.2,0.0,2026-01-26 17:43:19.366996
89,447,419,2025-12-25,4,474.28,0.0,2026-01-26 17:43:19.366996
1943,621,944,2025-04-17,4,354.22,0.0,2026-01-26 17:43:19.366996
1944,925,1180,2025-02-22,7,212.73,0.0,2026-01-26 17:43:19.366996
1949,882,907,2024-11-06,10,368.45,0.0,2026-01-26 17:43:19.366996
1951,956,392,2025-02-16,5,376.44,0.0,2026-01-26 17:43:19.366996
1952,666,1156,2024-03-05,4,405.11,0.0,2026-01-26 17:43:19.366996
1956,1163,411,2024-06-10,9,319.72,0.0,2026-01-26 17:43:19.366996
1961,9,280,2024-09-04,5,263.59,43.32,2026-01-26 17:43:19.366996
1968,1054,721,2025-11-10,4,332.31,0.0,2026-01-26 17:43:19.366996
81,292,1162,2025-09-14,1,329.96,0.0,2026-01-26 17:43:19.366996
1972,1104,398,2024-02-15,2,451.36,0.0,2026-01-26 17:43:19.366996
1982,1181,1143,2024-08-03,1,229.835,21.19,2026-01-26 17:43:19.366996
1984,433,1138,2025-08-08,9,471.03,0.0,2026-01-26 17:43:19.366996
1990,902,1156,2025-06-05,1,124.49,1.71,2026-01-26 17:43:19.366996
1991,983,1180,2025-08-29,2,30.64,0.0,2026-01-26 17:43:19.366996
1994,598,745,2025-08-06,5,53.92,0.0,2026-01-26 17:43:19.366996
1998,771,472,2024-04-10,6,444.85,0.0,2026-01-26 17:43:19.366996
2004,184,1115,2025-10-21,8,393.28,0.0,2026-01-26 17:43:19.366996
2005,1160,451,2025-10-12,10,470.52,0.0,2026-01-26 17:43:19.366996
2009,876,1177,2025-01-21,7,316.85,40.89,2026-01-26 17:43:19.366996
2010,1152,994,2025-07-16,2,364.71,0.0,2026-01-26 17:43:19.366996
2014,491,454,2025-04-27,3,425.32,47.07,2026-01-26 17:43:19.366996
2016,1110,416,2025-09-30,1,403.93,0.0,2026-01-26 17:43:19.366996
2017,1159,543,2025-06-02,3,148.57,0.0,2026-01-26 17:43:19.366996
2019,1133,718,2025-06-06,3,480.15,0.0,2026-01-26 17:43:19.366996
2020,112,80,2025-09-09,4,366.14,0.0,2026-01-26 17:43:19.366996
2022,559,394,2025-06-13,1,20.38,0.0,2026-01-26 17:43:19.366996
2024,1118,898,2024-08-29,3,335.79,0.0,2026-01-26 17:43:19.366996
2025,1112,1150,2024-09-15,4,292.75,0.0,2026-01-26 17:43:19.366996
2027,468,632,2024-05-11,5,10.74,0.0,2026-01-26 17:43:19.366996
2033,481,1109,2025-05-18,5,103.42,0.0,2026-01-26 17:43:19.366996
2039,123,1049,2025-12-16,5,405.1,0.0,2026-01-26 17:43:19.366996
2041,1149,416,2026-01-23,5,477.18,0.0,2026-01-26 17:43:19.366996
2046,937,357,2024-10-30,1,322.27,3.35,2026-01-26 17:43:19.366996
2050,1042,299,2025-11-26,3,229.835,0.0,2026-01-26 17:43:19.366996
135,633,547,2025-12-23,5,282.4,0.0,2026-01-26 17:43:19.366996
2056,749,1179,2025-02-18,9,44.91,0.0,2026-01-26 17:43:19.366996
2061,135,19,2025-08-24,5,366.06,0.0,2026-01-26 17:43:19.366996
2068,758,1195,2025-05-11,6,270.42,0.0,2026-01-26 17:43:19.366996
2070,754,860,2024-01-27,7,409.98,48.76,2026-01-26 17:43:19.366996
2076,643,265,2025-02-24,1,332.25,17.61,2026-01-26 17:43:19.366996
2087,1005,1037,2024-10-05,7,319.76,0.0,2026-01-26 17:43:19.366996
2089,25,280,2026-01-12,5,461.17,6.1,2026-01-26 17:43:19.366996
2097,1114,588,2025-05-10,6,227.62,0.0,2026-01-26 17:43:19.366996
2099,1123,740,2024-03-01,7,432.8,18.08,2026-01-26 17:43:19.366996
2100,622,1108,2025-10-24,2,229.835,0.0,2026-01-26 17:43:19.366996
2102,1174,992,2024-01-30,8,54.72,0.0,2026-01-26 17:43:19.366996
2104,904,389,2024-02-03,1,311.61,0.0,2026-01-26 17:43:19.366996
2105,1106,970,2025-08-15,2,361.93,0.0,2026-01-26 17:43:19.366996
2112,51,649,2024-07-13,7,151.66,2.67,2026-01-26 17:43:19.366996
2114,1143,353,2025-01-23,1,346.04,0.0,2026-01-26 17:43:19.366996
2116,1187,798,2025-04-05,10,429.25,0.0,2026-01-26 17:43:19.366996
2124,306,454,2024-08-25,10,221.26,0.0,2026-01-26 17:43:19.366996
2126,1163,1100,2024-02-24,9,488.62,0.0,2026-01-26 17:43:19.366996
2131,1158,629,2025-05-05,6,146.73,0.0,2026-01-26 17:43:19.366996
2133,182,59,2024-05-30,4,434.6,0.0,2026-01-26 17:43:19.366996
2134,926,366,2025-07-01,7,195.89,0.0,2026-01-26 17:43:19.366996
2136,320,136,2025-09-04,8,328.15,8.88,2026-01-26 17:43:19.366996
2137,1198,205,2025-12-01,3,415.99,35.16,2026-01-26 17:43:19.366996
2139,195,1079,2025-01-02,9,376.34,0.0,2026-01-26 17:43:19.366996
2141,358,1145,2025-07-02,7,136.2,0.0,2026-01-26 17:43:19.366996
2142,416,1148,2024-11-05,4,118.5,0.0,2026-01-26 17:43:19.366996
134,599,1163,2024-09-27,6,303.04,0.0,2026-01-26 17:43:19.366996
2154,1122,185,2025-03-15,6,238.24,0.0,2026-01-26 17:43:19.366996
2156,1152,704,2024-03-31,8,386.43,0.0,2026-01-26 17:43:19.366996
2158,67,1114,2026-01-20,8,472.13,17.26,2026-01-26 17:43:19.366996
2165,739,1199,2024-11-21,8,408.2,0.0,2026-01-26 17:43:19.366996
2171,123,1190,2024-06-07,8,90.03,0.0,2026-01-26 17:43:19.366996
2175,564,265,2025-03-25,7,203.09,0.0,2026-01-26 17:43:19.366996
2176,288,1170,2024-02-14,4,314.44,0.0,2026-01-26 17:43:19.366996
2177,20,29,2025-01-03,8,20.0,0.0,2026-01-26 17:43:19.366996
2179,1154,137,2024-02-14,6,351.74,0.0,2026-01-26 17:43:19.366996
2182,759,1112,2025-09-04,8,481.41,16.29,2026-01-26 17:43:19.366996
2184,722,1157,2025-07-26,5,122.09,0.0,2026-01-26 17:43:19.366996
2185,128,1192,2024-03-12,9,60.83,39.56,2026-01-26 17:43:19.366996
2186,1014,1115,2025-04-02,1,56.23,16.07,2026-01-26 17:43:19.366996
17,969,1178,2025-04-22,9,423.38,0.0,2026-01-26 17:43:19.366996
2195,1187,498,2024-06-25,10,17.56,42.41,2026-01-26 17:43:19.366996
2196,459,280,2025-01-22,5,379.22,0.0,2026-01-26 17:43:19.366996
62,1134,940,2025-02-26,10,17.9,0.0,2026-01-26 17:43:19.366996
2202,664,54,2025-03-05,5,43.86,0.0,2026-01-26 17:43:19.366996
2206,1114,1198,2026-01-11,9,10.22,36.57,2026-01-26 17:43:19.366996
2207,756,761,2025-04-16,5,259.54,0.0,2026-01-26 17:43:19.366996
2208,1127,273,2024-04-23,5,39.76,0.0,2026-01-26 17:43:19.366996
2210,827,209,2025-05-21,3,18.06,0.0,2026-01-26 17:43:19.366996
2213,116,1138,2024-04-14,7,41.18,0.0,2026-01-26 17:43:19.366996
2218,6,627,2024-05-26,4,67.61,0.0,2026-01-26 17:43:19.366996
2223,1150,433,2025-05-31,7,253.73,0.0,2026-01-26 17:43:19.366996
2225,1196,180,2025-01-26,8,167.94,0.0,2026-01-26 17:43:19.366996
2228,684,1155,2024-12-12,1,409.59,0.0,2026-01-26 17:43:19.366996
2232,849,229,2025-03-03,3,458.81,0.0,2026-01-26 17:43:19.366996
2233,1065,11,2024-06-27,9,229.835,0.0,2026-01-26 17:43:19.366996
2235,807,1145,2025-05-16,5,187.64,30.08,2026-01-26 17:43:19.366996
2241,643,805,2025-03-02,9,89.98,0.0,2026-01-26 17:43:19.366996
2242,1184,884,2024-02-18,6,393.32,19.65,2026-01-26 17:43:19.366996
2253,623,770,2025-04-12,10,365.04,19.8,2026-01-26 17:43:19.366996
2255,1130,441,2025-12-15,1,440.64,0.0,2026-01-26 17:43:19.366996
2256,218,384,2024-10-31,6,257.57,0.0,2026-01-26 17:43:19.366996
2257,78,1121,2024-06-21,1,229.835,9.64,2026-01-26 17:43:19.366996
2260,1024,323,2025-05-01,9,25.42,0.0,2026-01-26 17:43:19.366996
2265,1142,374,2025-09-29,3,218.5,42.37,2026-01-26 17:43:19.366996
2268,744,291,2024-03-15,4,492.99,0.0,2026-01-26 17:43:19.366996
2269,1130,61,2025-07-03,7,209.6,0.0,2026-01-26 17:43:19.366996
2271,1,1170,2025-06-13,7,68.32,17.25,2026-01-26 17:43:19.366996
2279,479,295,2025-01-23,7,383.47,0.0,2026-01-26 17:43:19.366996
2280,1185,601,2025-01-23,2,373.03,0.0,2026-01-26 17:43:19.366996
2286,616,607,2024-02-01,6,487.84,12.19,2026-01-26 17:43:19.366996
2287,314,176,2025-11-22,3,5.04,0.0,2026-01-26 17:43:19.366996
2291,630,627,2025-06-12,7,475.94,0.0,2026-01-26 17:43:19.366996
2299,595,128,2025-08-21,10,245.7,0.0,2026-01-26 17:43:19.366996
2303,712,909,2025-05-09,2,77.85,0.0,2026-01-26 17:43:19.366996
2305,795,193,2024-09-10,10,8.74,0.0,2026-01-26 17:43:19.366996
2313,979,1189,2025-04-11,7,20.0,0.0,2026-01-26 17:43:19.366996
2315,164,80,2024-06-26,4,52.08,0.0,2026-01-26 17:43:19.366996
2319,547,1180,2025-05-01,10,229.835,0.0,2026-01-26 17:43:19.366996
2320,1024,307,2024-09-01,6,66.38,31.61,2026-01-26 17:43:19.366996
2323,252,1133,2025-10-26,6,195.77,0.0,2026-01-26 17:43:19.366996
2324,1140,1120,2025-06-06,10,435.73,0.0,2026-01-26 17:43:19.366996
2327,1062,563,2024-02-04,5,474.16,0.0,2026-01-26 17:43:19.366996
2329,228,1168,2025-10-06,1,400.89,0.0,2026-01-26 17:43:19.366996
2337,299,454,2025-06-29,8,497.3,0.18,2026-01-26 17:43:19.366996
2339,1187,659,2024-12-26,8,250.18,11.96,2026-01-26 17:43:19.366996
2342,1183,549,2024-05-10,2,228.72,0.0,2026-01-26 17:43:19.366996
2345,75,1140,2025-04-21,10,25.91,0.0,2026-01-26 17:43:19.366996
2346,52,1125,2025-11-06,7,81.13,0.0,2026-01-26 17:43:19.366996
2357,416,112,2025-09-19,9,419.25,11.21,2026-01-26 17:43:19.366996
2358,130,1049,2025-10-20,7,122.14,0.0,2026-01-26 17:43:19.366996
2360,1144,657,2025-12-14,4,499.71,0.0,2026-01-26 17:43:19.366996
2361,702,656,2025-02-15,4,102.42,22.1,2026-01-26 17:43:19.366996
2364,778,659,2025-10-27,6,224.15,0.0,2026-01-26 17:43:19.366996
2365,577,624,2024-12-10,3,247.11,0.0,2026-01-26 17:43:19.366996
2366,1189,346,2025-08-30,4,262.1,0.0,2026-01-26 17:43:19.366996
2367,504,280,2025-07-13,10,336.34,14.13,2026-01-26 17:43:19.366996
2375,808,900,2025-11-10,5,308.33,0.0,2026-01-26 17:43:19.366996
2376,1151,848,2025-04-25,5,460.52,0.0,2026-01-26 17:43:19.366996
2379,1155,436,2025-05-19,10,328.02,0.0,2026-01-26 17:43:19.366996
2382,630,1167,2025-12-06,9,277.8,0.0,2026-01-26 17:43:19.366996
2386,505,627,2025-03-02,6,414.13,49.57,2026-01-26 17:43:19.366996
107,64,392,2025-11-13,5,5.36,0.0,2026-01-26 17:43:19.366996
2411,1001,57,2024-05-30,10,80.39,0.0,2026-01-26 17:43:19.366996
2412,549,1183,2025-03-12,6,357.9,0.0,2026-01-26 17:43:19.366996
2413,798,1163,2026-01-15,9,20.0,0.0,2026-01-26 17:43:19.366996
2415,808,588,2025-04-15,4,443.2,14.88,2026-01-26 17:43:19.366996
2420,1151,500,2024-08-03,10,73.43,0.0,2026-01-26 17:43:19.366996
2422,249,725,2025-10-19,5,144.65,0.0,2026-01-26 17:43:19.366996
2425,1040,961,2024-07-03,4,229.835,0.0,2026-01-26 17:43:19.366996
2428,99,1075,2024-04-08,8,131.35,25.82,2026-01-26 17:43:19.366996
2429,129,66,2025-06-06,7,137.63,37.28,2026-01-26 17:43:19.366996
2439,278,112,2025-12-04,10,48.01,0.0,2026-01-26 17:43:19.366996
2440,136,1106,2025-04-13,9,439.85,26.75,2026-01-26 17:43:19.366996
2441,1149,1028,2024-10-05,6,58.06,45.63,2026-01-26 17:43:19.366996
2445,677,46,2025-03-09,2,177.32,22.38,2026-01-26 17:43:19.366996
2446,908,1120,2025-07-06,8,219.77,24.9,2026-01-26 17:43:19.366996
2449,1177,622,2025-12-15,8,79.05,0.0,2026-01-26 17:43:19.366996
2451,71,1104,2024-03-25,5,87.68,21.11,2026-01-26 17:43:19.366996
2456,1158,159,2025-04-23,5,426.63,0.0,2026-01-26 17:43:19.366996
2457,491,841,2025-01-19,2,142.57,0.0,2026-01-26 17:43:19.366996
2458,1133,362,2024-05-20,7,284.22,0.0,2026-01-26 17:43:19.366996
2460,748,1155,2025-08-29,4,229.835,45.63,2026-01-26 17:43:19.366996
2465,421,1189,2024-07-23,3,13.37,0.0,2026-01-26 17:43:19.366996
2469,1143,669,2024-04-22,4,179.89,25.74,2026-01-26 17:43:19.366996
2470,697,291,2025-10-11,7,242.34,46.13,2026-01-26 17:43:19.366996
2472,290,1142,2025-06-19,10,245.11,0.0,2026-01-26 17:43:19.366996
